Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.3031005859375	-4.72320556640625E-4	-0.273728511657715	-4.16508427372685
-1.3055419921875	-4.986572265625E-4	-0.275986351318359	-4.39733004023369
-1.3079833984375	-5.26092529296875E-4	-0.278236533508301	-4.6392639267802
-1.3104248046875	-5.55755615234375E-4	-0.280471188049316	-4.90084316785163
-1.3128662109375	-5.86395263671875E-4	-0.282699035949707	-5.17103407118056
-1.3153076171875	-6.18255615234375E-4	-0.284918375549316	-5.45198955233135
-1.3177490234375	-6.53076171875E-4	-0.287117082519531	-5.75904913470018
-1.3201904296875	-6.884765625E-4	-0.289311748046875	-6.07122189153439
-1.3226318359375	-7.26318359375E-4	-0.291489396972656	-6.40492380401235
-1.3250732421875	-7.659912109375E-4	-0.293654283447266	-6.75477258322311
-1.3275146484375	-8.06884765625E-4	-0.295810661621094	-7.11538594025573
-1.3299560546875	-8.50830078125E-4	-0.297945769042969	-7.50291074184303
-1.3323974609375	-8.9569091796875E-4	-0.300074495239258	-7.89850897679674
-1.3348388671875	-9.442138671875E-4	-0.302177696533203	-8.32640094521605
